"Subject"	"Session"	"SessionDate"	"SessionTime"	"Condition"	"mapping"	"Trial"	"Gender.RESP"	"Race.RESP"	"SubTrial"	"BlackPrime"	"ChunkList"	"Correct"	"feedbackmask"	"GunTarget"	"ITIValue"	"NeuTarget"	"Probe.ACC"	"Probe.RT"	"Probe1.ACC"	"Probe1.RT"	"ProbeType"	"Procedure.Trial."	"Procedure.SubTrial."	"Repeat"	"Running.SubTrial."	"ToolTarget"	"TrialType"	"WhitePrime"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	161	"BlackFace1.bmp"	5	"j"	"fast"	""	NA	"banana.bmp"	1	437	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	162	"BlackFace4.bmp"	5	"j"	"slow"	""	NA	"giraffe.bmp"	1	502	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	163	""	5	"f"	"fast"	"WEAPON2.bmp"	NA	""	0	283	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface3.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	164	"BlackFace1.bmp"	5	"f"	"fast"	"WEAPON3.bmp"	NA	""	1	435	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	165	""	5	"j"	"fast"	""	NA	"banana.bmp"	1	434	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface2.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	166	""	5	"f"	"fast"	"WEAPON2.bmp"	NA	""	1	338	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface1.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	167	""	5	"f"	"fast"	"WEAPON1.bmp"	NA	""	1	321	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface4.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	168	"BlackFace2.bmp"	5	"f"	"fast"	"WEAPON4.bmp"	NA	""	1	336	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	169	""	5	"j"	"fast"	""	NA	"absneut3.bmp"	1	408	NA	NA	"absneut3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface3.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	170	"BlackFace4.bmp"	5	"f"	"fast"	"WEAPON3.bmp"	NA	""	1	447	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	171	"BlackFace3.bmp"	5	"f"	"fast"	"WEAPON1.bmp"	NA	""	1	390	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	172	""	5	"j"	"fast"	""	NA	"gripstrength.bmp"	0	301	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface2.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	173	""	5	"f"	"fast"	"WEAPON4.bmp"	NA	""	1	381	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface1.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	174	""	5	"f"	"fast"	"WEAPON2.bmp"	NA	""	1	428	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface4.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	175	""	5	"j"	"fast"	""	NA	"absneut3.bmp"	1	475	NA	NA	"absneut3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface4.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	176	""	5	"j"	"fast"	""	NA	"giraffe.bmp"	1	363	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface1.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	177	""	5	"j"	"fast"	""	NA	"gripstrength.bmp"	0	402	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface3.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	178	""	5	"f"	"fast"	"WEAPON1.bmp"	NA	""	0	362	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface2.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	179	"BlackFace2.bmp"	5	"j"	"fast"	""	NA	"banana.bmp"	1	432	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	180	""	5	"j"	"fast"	""	NA	"gripstrength.bmp"	1	471	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface2.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	181	"BlackFace3.bmp"	5	"f"	"slow"	"WEAPON2.bmp"	NA	""	1	543	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	182	""	5	"j"	"fast"	""	NA	"absneut3.bmp"	1	430	NA	NA	"absneut3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface3.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	184	""	7	"f"	"fast"	"WEAPON3.bmp"	NA	""	0	289	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface4.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	185	""	7	"f"	"fast"	"WEAPON4.bmp"	NA	""	0	416	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface1.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	186	""	7	"j"	"fast"	""	NA	"giraffe.bmp"	1	464	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface2.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	187	"BlackFace1.bmp"	7	"j"	"fast"	""	NA	"banana.bmp"	0	423	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	188	"BlackFace4.bmp"	7	"f"	"fast"	"WEAPON1.bmp"	NA	""	0	326	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	189	""	7	"f"	"fast"	"WEAPON2.bmp"	NA	""	1	366	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface3.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	190	""	7	"j"	"fast"	""	NA	"giraffe.bmp"	1	429	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface4.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	191	"BlackFace2.bmp"	7	"f"	"fast"	"WEAPON4.bmp"	NA	""	1	429	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	192	"BlackFace4.bmp"	7	"j"	"fast"	""	NA	"banana.bmp"	1	396	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	193	"BlackFace3.bmp"	7	"j"	"fast"	""	NA	"absneut3.bmp"	1	419	NA	NA	"absneut3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	194	"BlackFace1.bmp"	7	"j"	"fast"	""	NA	"gripstrength.bmp"	1	475	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	195	"BlackFace1.bmp"	7	"f"	"fast"	"WEAPON3.bmp"	NA	""	0	378	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	196	""	7	"f"	"fast"	"WEAPON1.bmp"	NA	""	1	378	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface1.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	197	""	7	"j"	"fast"	""	NA	"absneut3.bmp"	0	297	NA	NA	"absneut3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface2.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	198	"BlackFace2.bmp"	7	"j"	"fast"	""	NA	"gripstrength.bmp"	1	343	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	199	"BlackFace4.bmp"	7	"f"	"fast"	"WEAPON4.bmp"	NA	""	1	431	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	200	"BlackFace3.bmp"	7	"j"	"fast"	""	NA	"giraffe.bmp"	1	462	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	201	""	7	"f"	"fast"	"WEAPON3.bmp"	NA	""	1	333	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface4.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	202	""	7	"j"	"fast"	""	NA	"banana.bmp"	1	412	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface1.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	203	""	7	"j"	"fast"	""	NA	"gripstrength.bmp"	0	404	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface3.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	204	""	7	"j"	"fast"	""	NA	"banana.bmp"	1	387	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface4.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	205	""	7	"j"	"fast"	""	NA	"absneut3.bmp"	1	442	NA	NA	"absneut3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface2.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	206	"BlackFace2.bmp"	7	"j"	"fast"	""	NA	"giraffe.bmp"	1	386	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	207	""	7	"j"	"fast"	""	NA	"giraffe.bmp"	1	297	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface3.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	208	"BlackFace1.bmp"	7	"j"	"fast"	""	NA	"absneut3.bmp"	1	401	NA	NA	"absneut3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	209	"BlackFace3.bmp"	7	"f"	"fast"	"WEAPON2.bmp"	NA	""	1	456	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	210	"BlackFace4.bmp"	7	"f"	"fast"	"WEAPON1.bmp"	NA	""	1	399	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	211	"BlackFace1.bmp"	7	"j"	"fast"	""	NA	"banana.bmp"	1	415	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	212	"BlackFace4.bmp"	7	"j"	"fast"	""	NA	"gripstrength.bmp"	0	326	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	213	"BlackFace3.bmp"	7	"j"	"fast"	""	NA	"gripstrength.bmp"	1	397	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	214	""	7	"j"	"fast"	""	NA	"giraffe.bmp"	1	412	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface1.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	215	""	7	"f"	"fast"	"WEAPON2.bmp"	NA	""	1	467	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface2.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	216	"BlackFace2.bmp"	7	"f"	"fast"	"WEAPON3.bmp"	NA	""	0	410	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	217	""	7	"f"	"fast"	"WEAPON4.bmp"	NA	""	0	409	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface3.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	218	""	7	"f"	"fast"	"WEAPON2.bmp"	NA	""	1	409	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface1.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	219	"BlackFace3.bmp"	7	"f"	"fast"	"WEAPON3.bmp"	NA	""	1	272	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	220	"BlackFace1.bmp"	7	"j"	"fast"	""	NA	"banana.bmp"	1	472	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	221	""	7	"f"	"fast"	"WEAPON1.bmp"	NA	""	1	439	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface4.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	222	"BlackFace4.bmp"	7	"f"	"fast"	"WEAPON4.bmp"	NA	""	1	326	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	223	""	7	"f"	"fast"	"WEAPON1.bmp"	NA	""	1	270	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface1.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	224	""	7	"f"	"fast"	"WEAPON4.bmp"	NA	""	1	309	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface3.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	225	""	7	"j"	"fast"	""	NA	"absneut3.bmp"	1	356	NA	NA	"absneut3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface4.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	226	"BlackFace2.bmp"	7	"f"	"fast"	"WEAPON2.bmp"	NA	""	1	339	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	227	"BlackFace4.bmp"	7	"j"	"fast"	""	NA	"absneut3.bmp"	1	419	NA	NA	"absneut3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	228	"BlackFace1.bmp"	7	"f"	"fast"	"WEAPON3.bmp"	NA	""	1	298	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	229	""	7	"j"	"fast"	""	NA	"giraffe.bmp"	0	257	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface2.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	230	""	7	"f"	"fast"	"WEAPON2.bmp"	NA	""	0	321	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface4.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	231	""	7	"j"	"fast"	""	NA	"banana.bmp"	0	296	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface2.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	232	""	7	"j"	"slow"	""	NA	"gripstrength.bmp"	0	0	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface3.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	233	"BlackFace3.bmp"	7	"j"	"fast"	""	NA	"gripstrength.bmp"	0	263	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	234	"BlackFace2.bmp"	7	"f"	"fast"	"WEAPON3.bmp"	NA	""	0	309	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	235	""	7	"f"	"fast"	"WEAPON1.bmp"	NA	""	1	285	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface1.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	236	""	7	"f"	"fast"	"WEAPON4.bmp"	NA	""	1	236	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface4.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	237	""	7	"j"	"fast"	""	NA	"absneut3.bmp"	1	379	NA	NA	"absneut3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface3.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	238	"BlackFace3.bmp"	7	"j"	"fast"	""	NA	"giraffe.bmp"	1	250	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	239	""	7	"f"	"fast"	"WEAPON4.bmp"	NA	""	1	306	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface2.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	240	"BlackFace2.bmp"	7	"f"	"fast"	"WEAPON1.bmp"	NA	""	1	297	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	241	""	7	"j"	"fast"	""	NA	"banana.bmp"	0	280	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface1.bmp"
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	242	"BlackFace4.bmp"	7	"f"	"fast"	"WEAPON2.bmp"	NA	""	0	320	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
71	1	"3/15/2016"	"11:27:50"	"GunNeu"	"LeftGun"	4	1	1	243	"BlackFace1.bmp"	7	"f"	"fast"	"WEAPON3.bmp"	NA	""	1	239	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
73	1	"3/23/2016"	"14:26:33"	"GunNeu"	"LeftGun"	4	2	1	1	"BlackFace4.bmp"	1	"j"	"fast"	""	NA	"gripstrength.bmp"	0	278	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
73	1	"3/23/2016"	"14:26:33"	"GunNeu"	"LeftGun"	4	2	1	2	""	1	"f"	"fast"	"WEAPON3.bmp"	NA	""	1	285	NA	NA	"WEAPON3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface1.bmp"
73	1	"3/23/2016"	"14:26:33"	"GunNeu"	"LeftGun"	4	2	1	3	""	1	"f"	"fast"	"WEAPON2.bmp"	NA	""	0	300	NA	NA	"WEAPON2.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface3.bmp"
73	1	"3/23/2016"	"14:26:33"	"GunNeu"	"LeftGun"	4	2	1	4	"BlackFace1.bmp"	1	"j"	"slow"	""	NA	"banana.bmp"	1	523	NA	NA	"banana.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
73	1	"3/23/2016"	"14:26:33"	"GunNeu"	"LeftGun"	4	2	1	5	""	1	"f"	"fast"	"WEAPON4.bmp"	NA	""	1	219	NA	NA	"WEAPON4.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface4.bmp"
73	1	"3/23/2016"	"14:26:33"	"GunNeu"	"LeftGun"	4	2	1	6	"BlackFace2.bmp"	1	"j"	"fast"	""	NA	"giraffe.bmp"	1	266	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
73	1	"3/23/2016"	"14:26:33"	"GunNeu"	"LeftGun"	4	2	1	7	""	1	"j"	"fast"	""	NA	"absneut3.bmp"	1	369	NA	NA	"absneut3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface2.bmp"
73	1	"3/23/2016"	"14:26:33"	"GunNeu"	"LeftGun"	4	2	1	8	"BlackFace3.bmp"	1	"j"	"fast"	""	NA	"absneut3.bmp"	1	376	NA	NA	"absneut3.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
73	1	"3/23/2016"	"14:26:33"	"GunNeu"	"LeftGun"	4	2	1	9	""	1	"f"	"fast"	"WEAPON1.bmp"	NA	""	1	312	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteGun"	"whiteface2.bmp"
73	1	"3/23/2016"	"14:26:33"	"GunNeu"	"LeftGun"	4	2	1	10	""	1	"j"	"fast"	""	NA	"gripstrength.bmp"	0	350	NA	NA	"gripstrength.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"WhiteNeu"	"whiteface1.bmp"
73	1	"3/23/2016"	"14:26:33"	"GunNeu"	"LeftGun"	4	2	1	11	"BlackFace4.bmp"	1	"f"	"fast"	"WEAPON1.bmp"	NA	""	1	437	NA	NA	"WEAPON1.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackGun"	""
73	1	"3/23/2016"	"14:26:33"	"GunNeu"	"LeftGun"	4	2	1	12	"BlackFace2.bmp"	1	"j"	"fast"	""	NA	"giraffe.bmp"	1	317	NA	NA	"giraffe.bmp"	"RunProc"	"TrialProc"	""	"ChunkList"	""	"BlackNeu"	""
